gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4430988603	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/326357231/original.jpeg	https://www.inaturalist.org/photos/326357231					2023-10-08T21:00:01Z	Julien de Cosmi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julien de Cosmi
4430982292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327424188/original.jpg	https://www.inaturalist.org/photos/327424188					2023-10-12T15:23:44Z	Beltzville State Park		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Beltzville State Park
4430974826	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327081530/original.jpg	https://www.inaturalist.org/photos/327081530					2023-10-11T01:24:55Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430968830	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327080777/original.jpg	https://www.inaturalist.org/photos/327080777					2023-10-11T01:31:45Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430906872	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211057873/original.jpeg	https://www.inaturalist.org/photos/211057873					2007-06-25T22:58:50Z	Jörg Pageler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jörg Pageler
4430897596	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330446970/original.jpeg	https://www.inaturalist.org/photos/330446970					2023-10-24T07:45:50Z	mcmullifornia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mcmullifornia
4430894899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211057925/original.jpeg	https://www.inaturalist.org/photos/211057925					2008-05-29T21:13:17Z	Jörg Pageler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jörg Pageler
4430887920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211058004/original.jpeg	https://www.inaturalist.org/photos/211058004					2009-06-13T20:08:14Z	Jörg Pageler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jörg Pageler
4430878935	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211057810/original.jpeg	https://www.inaturalist.org/photos/211057810					2007-04-23T21:12:28Z	Jörg Pageler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jörg Pageler
4430875884	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211057756/original.jpeg	https://www.inaturalist.org/photos/211057756					2009-07-26T22:42:38Z	Jörg Pageler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jörg Pageler
4430874835	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211057888/original.jpeg	https://www.inaturalist.org/photos/211057888					2007-07-09T23:06:45Z	Jörg Pageler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jörg Pageler
4430827542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330397938/original.jpg	https://www.inaturalist.org/photos/330397938					2023-10-22T20:30:17Z	Matthew Thompson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Thompson
4430822455	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330423231/original.jpg	https://www.inaturalist.org/photos/330423231					2023-10-24T02:08:25Z	Christopher Laszlo Bonis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Christopher Laszlo Bonis
4430821642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330421337/original.jpg	https://www.inaturalist.org/photos/330421337					2023-10-24T02:02:28Z	Marina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marina
4430821642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330421398/original.jpg	https://www.inaturalist.org/photos/330421398					2023-10-24T02:02:28Z	Marina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marina
4430821642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330421563/original.jpg	https://www.inaturalist.org/photos/330421563					2023-10-24T02:02:28Z	Marina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marina
4430810688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330609473/original.jpeg	https://www.inaturalist.org/photos/330609473					2023-10-24T20:18:32Z	cinnamongirl1313		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cinnamongirl1313
4430805401	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330420733/original.jpeg	https://www.inaturalist.org/photos/330420733					2023-10-24T04:50:24Z	phuffcutt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	phuffcutt
4430805401	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330420701/original.jpeg	https://www.inaturalist.org/photos/330420701					2023-10-24T04:49:40Z	phuffcutt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	phuffcutt
4430795483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330373546/original.jpg	https://www.inaturalist.org/photos/330373546					2023-10-23T21:30:30Z	rosea90		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rosea90
4430795483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330373529/original.jpg	https://www.inaturalist.org/photos/330373529					2023-10-23T21:30:30Z	rosea90		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rosea90
4430793347	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329579816/original.jpg	https://www.inaturalist.org/photos/329579816					2023-10-21T00:20:47Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430788414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330388618/original.jpeg	https://www.inaturalist.org/photos/330388618					2023-10-23T23:10:06Z	Shelina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Shelina
4430788414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330388643/original.jpeg	https://www.inaturalist.org/photos/330388643					2023-10-23T23:10:06Z	Shelina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Shelina
4430785397	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329599181/original.jpg	https://www.inaturalist.org/photos/329599181					2023-10-21T02:38:51Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430780278	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330420283/original.jpeg	https://www.inaturalist.org/photos/330420283					2023-10-24T04:55:10Z	phuffcutt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	phuffcutt
4430780278	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330420261/original.jpeg	https://www.inaturalist.org/photos/330420261					2023-10-24T04:54:09Z	phuffcutt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	phuffcutt
4430772205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330159426/original.jpg	https://www.inaturalist.org/photos/330159426					2023-10-23T00:12:21Z	Erin Talmage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erin Talmage
4430772205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330159364/original.jpg	https://www.inaturalist.org/photos/330159364					2023-10-23T00:12:21Z	Erin Talmage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erin Talmage
4430763380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329604453/original.jpg	https://www.inaturalist.org/photos/329604453					2023-10-21T02:37:17Z	davsam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davsam
4430763380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329604465/original.jpg	https://www.inaturalist.org/photos/329604465					2023-10-21T02:37:17Z	davsam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davsam
4430763380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329604473/original.jpg	https://www.inaturalist.org/photos/329604473					2023-10-21T02:37:17Z	davsam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davsam
4430763380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329604445/original.jpg	https://www.inaturalist.org/photos/329604445					2023-10-21T02:37:17Z	davsam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davsam
4430730291	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329579726/original.jpg	https://www.inaturalist.org/photos/329579726					2023-10-21T00:21:37Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430730120	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456433/original.jpeg	https://www.inaturalist.org/photos/329456433					2023-10-20T01:38:36Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430723300	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329581755/original.jpg	https://www.inaturalist.org/photos/329581755					2023-10-21T01:04:09Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430717092	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456709/original.jpeg	https://www.inaturalist.org/photos/329456709					2023-10-20T03:40:40Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430711273	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329669643/original.jpg	https://www.inaturalist.org/photos/329669643					2023-10-20T14:20:49Z	v1051517		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	v1051517
4430710531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329075650/original.jpg	https://www.inaturalist.org/photos/329075650					2023-10-18T23:28:18Z	Jef Taylor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jef Taylor
4430706709	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329486351/original.jpg	https://www.inaturalist.org/photos/329486351					2023-10-17T15:53:02Z	jeremyismydog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jeremyismydog
4430705338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328789568/original.jpeg	https://www.inaturalist.org/photos/328789568					2023-06-13T16:00:17Z	Stephan Pflume		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephan Pflume
4430705338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328789541/original.jpeg	https://www.inaturalist.org/photos/328789541					2023-06-13T15:58:56Z	Stephan Pflume		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephan Pflume
4430705338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328789558/original.jpeg	https://www.inaturalist.org/photos/328789558					2023-06-13T16:00:13Z	Stephan Pflume		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephan Pflume
4430705338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328789553/original.jpeg	https://www.inaturalist.org/photos/328789553					2023-06-13T15:59:28Z	Stephan Pflume		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephan Pflume
4430702684	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329209006/original.jpg	https://www.inaturalist.org/photos/329209006					2023-10-19T15:08:53Z	pipen3107		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pipen3107
4430692114	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456762/original.jpeg	https://www.inaturalist.org/photos/329456762					2023-10-20T03:39:03Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430691369	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328860092/original.jpg	https://www.inaturalist.org/photos/328860092					2023-10-18T02:03:17Z	Jewelwing66		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jewelwing66
4430691369	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328860117/original.jpg	https://www.inaturalist.org/photos/328860117					2023-10-18T02:03:17Z	Jewelwing66		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jewelwing66
4430688308	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328819578/original.jpg	https://www.inaturalist.org/photos/328819578					2023-10-17T22:37:23Z	Marina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marina
4430688308	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328819905/original.jpg	https://www.inaturalist.org/photos/328819905					2023-10-17T22:37:23Z	Marina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marina
4430685185	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456821/original.jpeg	https://www.inaturalist.org/photos/329456821					2023-10-20T02:35:11Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430684840	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329188687/original.jpg	https://www.inaturalist.org/photos/329188687					2023-10-19T00:24:28Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430683847	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329188671/original.jpg	https://www.inaturalist.org/photos/329188671					2023-10-19T00:24:30Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430682174	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456755/original.jpeg	https://www.inaturalist.org/photos/329456755					2023-10-20T03:39:24Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430680488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328969032/original.jpg	https://www.inaturalist.org/photos/328969032					2023-10-17T16:36:08Z	jbradley52		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jbradley52
4430680221	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456432/original.jpeg	https://www.inaturalist.org/photos/329456432					2023-10-20T01:47:44Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430679127	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456436/original.jpeg	https://www.inaturalist.org/photos/329456436					2023-10-20T01:59:35Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430674254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329456725/original.jpeg	https://www.inaturalist.org/photos/329456725					2023-10-20T03:39:52Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430669787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329188622/original.jpg	https://www.inaturalist.org/photos/329188622					2023-10-19T00:24:35Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430667313	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328047786/original.jpg	https://www.inaturalist.org/photos/328047786					2023-10-14T23:00:45Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430667146	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328746533/original.jpg	https://www.inaturalist.org/photos/328746533					2023-10-17T02:17:12Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430664420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328261728/original.jpg	https://www.inaturalist.org/photos/328261728					2023-10-15T18:14:18Z	pliantscience		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pliantscience
4430664420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328261702/original.jpg	https://www.inaturalist.org/photos/328261702					2023-10-15T18:14:18Z	pliantscience		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pliantscience
4430664420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328261716/original.jpg	https://www.inaturalist.org/photos/328261716					2023-10-15T18:14:18Z	pliantscience		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pliantscience
4430653571	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328268615/original.jpeg	https://www.inaturalist.org/photos/328268615					2023-10-15T19:51:01Z	Jason Hill		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason Hill
4430643997	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328592970/original.jpg	https://www.inaturalist.org/photos/328592970					2023-10-16T23:13:56Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
4430638340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/328046779/original.jpg	https://www.inaturalist.org/photos/328046779					2023-10-15T00:12:04Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
